generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,best_distance,avg_distance,diversity
460,98,-2121.7356711532557,-203.5752261807359,-929.1050035517765,663.4687180910943,93.57522618073591,104.54075308671497,0.574
461,98,-1982.8817921959119,-203.5752261807359,-1083.924410377855,652.7260658158654,93.57522618073591,106.9574852676067,0.669
462,98,-1724.4996398257472,-203.5752261807359,-883.931702590418,658.5135568766577,93.57522618073591,103.23313939544015,0.669
463,98,-1712.2833717485612,-203.5752261807359,-889.9644477041791,638.9620758456415,93.57522618073591,103.7897659149728,0.553
464,98,-1756.5299023564148,-203.5752261807359,-1062.9349746985224,630.8084259547053,93.57522618073591,105.79280917028268,0.691
465,98,-1674.11834599649,-203.5752261807359,-979.775014997337,612.3790615870213,93.57522618073591,103.2629395683459,0.598
466,98,-1857.59278714352,-203.5752261807359,-977.9650297649267,610.5807962923765,93.57522618073591,101.86328562389504,0.651
467,98,-1852.8930019188856,-203.5752261807359,-962.0718539638837,637.0266485216325,93.57522618073591,103.7266731316058,0.599
468,98,-1872.2610376121936,-203.5752261807359,-1020.3975716022984,633.9717655227474,93.57522618073591,104.35122316877599,0.755
469,98,-1826.847739746903,-203.5752261807359,-1115.9156325307558,582.7318267436697,93.57522618073591,105.72950420880692,0.711
470,98,-1876.1837052082292,-203.5752261807359,-928.8960581919416,642.1361765990619,93.57522618073591,104.71932473605068,0.696
471,98,-1778.8779369163008,-203.5752261807359,-1048.2801302472055,618.2813357901666,93.57522618073591,104.80037775780255,0.708
472,98,-2040.1014194787072,-203.5752261807359,-1153.5368037279811,617.7513601881931,93.57522618073591,107.40971251943252,0.84
473,98,-1899.05575844744,-203.5752261807359,-1103.1872611273063,599.0292399683976,93.57522618073591,104.25711241455421,0.722
474,98,-1802.7919312294214,-203.5752261807359,-987.088252967139,620.5404864213137,93.57522618073591,104.12567947834127,0.764
475,98,-1958.2469023239184,-203.5752261807359,-1025.888701676725,638.3996956975947,93.57522618073591,105.04097791223002,0.629
476,98,-1792.462440392109,-203.5752261807359,-1173.835592671462,549.8779333559991,93.57522618073591,105.33260089249238,0.695
477,98,-2078.664343519376,-203.5752261807359,-1044.2085220191295,639.230474803128,93.57522618073591,106.48097457424596,0.693
478,98,-1878.9172783016404,-203.5752261807359,-1087.7149286350545,602.5944675829495,93.57522618073591,104.38670478805209,0.747
479,98,-1979.0065114343865,-203.5752261807359,-1195.4119302931647,643.2100312199399,93.57522618073591,109.56533627025621,0.8
480,98,-1964.5869015631183,-203.5752261807359,-991.6430004332734,657.3423128306316,93.57522618073591,105.25355911455003,0.636
481,98,-1877.3449964642468,-203.5752261807359,-1017.9487008779323,615.5322942030282,93.57522618073591,104.42020583166652,0.59
482,98,-1789.884117759494,-203.5752261807359,-953.0499637904028,658.5525986481681,93.57522618073591,103.65635134154455,0.647
483,98,-1843.1647791189998,-203.5752261807359,-1088.932309361202,629.9336293724177,93.57522618073591,106.17675576472004,0.72
484,98,-1791.6233678730118,-203.5752261807359,-1001.9875551461698,622.5224453720294,93.57522618073591,103.86415391966074,0.686
485,98,-1881.7142311544612,-203.5752261807359,-960.8764007808534,647.9941184481247,93.57522618073591,102.87285213475815,0.647
486,98,-1830.7067187990738,-203.5752261807359,-951.1481951105934,655.3283805470771,93.57522618073591,104.51464736858617,0.591
487,98,-1845.2084484941959,-203.5752261807359,-929.5737422854758,651.4819246110164,93.57522618073591,103.0894716232787,0.603
488,98,-2106.1449759603765,-203.5752261807359,-1001.0774266256102,663.116073949807,93.57522618073591,105.07110295990297,0.649
489,98,-1883.7012608482814,-203.5752261807359,-1061.4099886033327,660.8047376859587,93.57522618073591,106.47827393443899,0.599
490,98,-1964.5869015631183,-203.5752261807359,-976.698950026678,655.6607790377358,93.57522618073591,103.93213979808424,0.667
491,98,-2106.1449759603765,-203.5752261807359,-906.1912822240271,646.9091873180464,93.57522618073591,102.16126639840297,0.684
492,98,-1804.2679703097715,-203.5752261807359,-1045.2529578312522,641.4657636613397,93.57522618073591,105.73468325585344,0.753
493,98,-1870.5466434142775,-203.5752261807359,-1073.203174762813,635.0771874797354,93.57522618073591,105.66307148906775,0.704
494,98,-1816.3814089495586,-203.5752261807359,-937.7163202641657,644.3905935630577,93.57522618073591,103.22583997335339,0.583
495,98,-1807.9689492478228,-203.5752261807359,-977.5765930705594,650.4660315878866,93.57522618073591,104.50902116098055,0.637
496,98,-1800.462933745772,-203.5752261807359,-946.041881966845,652.8914665356433,93.57522618073591,103.24321245415982,0.599
497,98,-1778.565295475517,-203.5752261807359,-911.1926305534308,617.4600189987417,93.57522618073591,101.32565019545915,0.591
498,98,-1786.9959491102634,-203.5752261807359,-986.0246435241222,625.8807123672568,93.57522618073591,102.59260194882403,0.719
499,98,-1818.7937688615161,-203.5752261807359,-852.6624479663501,640.5558050068353,93.57522618073591,100.80498940245694,0.574
500,98,-1916.3359454261454,-203.5752261807359,-969.559636023291,650.7175011558651,93.57522618073591,103.83495921845794,0.603
501,98,-1761.9939309226213,-203.5752261807359,-1025.7156793704187,645.9149610224501,93.57522618073591,105.64277033650652,0.714
502,98,-1815.9309984766253,-203.5752261807359,-1048.1202811649446,654.0948348376993,93.57522618073591,106.59757827650247,0.657
503,98,-2106.1449759603765,-203.5752261807359,-1028.8783176460113,642.3022039546291,93.57522618073591,105.51372171482889,0.549
504,98,-2106.1449759603765,-203.5752261807359,-1012.1129121549923,648.8477031960972,93.57522618073591,103.682652205994,0.709
505,98,-1971.4927244936875,-203.5752261807359,-1090.5611716563672,617.8342615081405,93.57522618073591,105.79662117193124,0.706
506,98,-2106.1449759603765,-203.5752261807359,-1049.1162142519165,621.7388300323902,93.57522618073591,103.8434263787854,0.712
507,98,-1712.2833717485612,-203.5752261807359,-1072.6745031968828,615.429973848108,93.57522618073591,105.15769982764536,0.61
508,98,-2091.427686608195,-203.5752261807359,-1132.6473999119205,600.3085157404389,93.57522618073591,105.69491646226547,0.709
509,98,-1773.3629562027138,-203.5752261807359,-1119.6379370023237,577.9612503296665,93.57522618073591,104.37104080751094,0.778
510,98,-1877.3449964642468,-203.5752261807359,-892.0910665782347,644.1848636772412,93.57522618073591,103.02777522388796,0.538
511,98,-1784.0949540994673,-203.5752261807359,-959.1533019323408,634.9733499210595,93.57522618073591,103.08193818217765,0.697
512,98,-1839.110864749433,-203.5752261807359,-1019.6060001500654,615.908130061356,93.57522618073591,103.64828943500015,0.719
513,98,-1864.5691164723348,-203.5752261807359,-909.2620936783729,660.6460230276407,93.57522618073591,104.63500645808136,0.673
514,98,-1783.8517196223252,-203.5752261807359,-849.1852389392435,655.6768897648699,93.57522618073591,103.58290158009343,0.584
515,98,-2106.1449759603765,-203.5752261807359,-986.3328979406954,649.7656323972413,93.57522618073591,103.64296410403108,0.742
516,98,-1857.59278714352,-203.5752261807359,-1116.5884249825458,606.1567290518848,93.57522618073591,106.48343686342157,0.665
517,98,-1839.8820975472565,-203.5752261807359,-1085.57841305959,612.1826231190466,93.57522618073591,105.0743438372666,0.725
518,98,-1857.6259490885727,-203.5752261807359,-1056.018336735196,624.8862779850631,93.57522618073591,105.68312541235656,0.665
519,98,-1804.3435716519234,-203.5752261807359,-876.1980997519394,654.0630378450679,93.57522618073591,101.52887174338606,0.575
520,98,-1778.107124335798,-203.5752261807359,-965.7760199651041,627.69241258336,93.57522618073591,103.4440540940136,0.653
521,98,-1788.518205226233,-203.5752261807359,-878.8163841669905,639.8440291566801,93.57522618073591,101.73229522862732,0.561
522,98,-1778.1621130505603,-203.5752261807359,-858.7403366520156,649.4494902640341,93.57522618073591,104.02344346700124,0.571
523,98,-1784.0949540994673,-203.5752261807359,-880.0782203269017,655.9748136038398,93.57522618073591,102.89504559614181,0.561
524,98,-1839.8820975472565,-203.5752261807359,-915.4907894251248,652.4740967102089,93.57522618073591,103.0904921539149,0.604
525,98,-1883.7012608482814,-203.5752261807359,-1077.951735625207,622.8288769117908,93.57522618073591,105.77471419836913,0.694
526,98,-1881.7142311544612,-203.5752261807359,-964.9759985712249,644.3257547767356,93.57522618073591,104.50429466561987,0.616
527,98,-1750.547097985318,-203.5752261807359,-911.4603682392913,643.7184766061785,93.57522618073591,102.4926985273991,0.548
528,98,-1821.2825984000335,-203.5752261807359,-1097.2851057905862,631.9692724445445,93.57522618073591,104.98888009769288,0.77
529,98,-1883.7012608482814,-203.5752261807359,-967.6048937350668,656.6616923876637,93.57522618073591,104.88802138459849,0.592
530,98,-1967.0923864578704,-203.5752261807359,-968.4201332229785,663.5485420507893,93.57522618073591,104.21830124410376,0.687
531,98,-1839.8820975472565,-203.5752261807359,-1016.3999733618373,643.0160471171582,93.57522618073591,105.84891098837947,0.615
532,98,-1964.5869015631183,-203.5752261807359,-901.8998959497243,640.7839780344459,93.57522618073591,101.93877239338148,0.641
533,98,-1932.28294815096,-203.5752261807359,-1014.8085836906911,629.7862579326861,93.57522618073591,103.82961282630117,0.64
534,98,-2106.1449759603765,-203.5752261807359,-1075.409808822155,620.7953646715047,93.57522618073591,105.76536499493352,0.718
535,98,-2147.232512047708,-203.5752261807359,-1033.8788211647623,638.3805318968364,93.57522618073591,105.94204535468026,0.726
536,98,-1871.1329845521716,-203.5752261807359,-1017.964411330473,643.8719029518181,93.57522618073591,104.90106307723435,0.65
537,98,-1839.8820975472565,-203.5752261807359,-1064.3437575336186,628.9840529123122,93.57522618073591,105.37891941980713,0.671
538,98,-1918.8766775324393,-203.5752261807359,-1022.1122942865529,649.3149225744118,93.57522618073591,104.16771872316241,0.683
539,98,-1877.3449964642468,-203.5752261807359,-1004.8051126696928,651.4165406557655,93.57522618073591,106.35858525771206,0.598
540,98,-1894.5003150999603,-203.5752261807359,-905.1845595872354,642.1940346357899,93.57522618073591,101.95367032701625,0.62
541,98,-1839.8820975472565,-203.5752261807359,-957.226985336571,663.5240877279166,93.57522618073591,104.2814493150281,0.647
542,98,-1749.9829430912152,-203.5752261807359,-758.9378186188862,645.7804312872175,93.57522618073591,101.72338235583999,0.483
543,98,-1883.7012608482814,-203.5752261807359,-981.6781467924598,657.9197137371191,93.57522618073591,104.87939846284337,0.604
544,98,-1823.3973696270382,-203.5752261807359,-1023.8448508142419,637.426701913641,93.57522618073591,104.56631561151072,0.639
545,98,-1883.7012608482814,-203.5752261807359,-1036.8263326502793,643.2542043214809,93.57522618073591,104.72475405703915,0.65
546,98,-2106.1449759603765,-203.5752261807359,-1015.6312945633135,644.9120588939737,93.57522618073591,106.405748863305,0.654
547,98,-1810.3695231076852,-203.5752261807359,-919.8017012567337,641.0775665984386,93.57522618073591,102.66967901751055,0.52
548,98,-1883.7012608482814,-203.5752261807359,-875.1201409969558,653.8419852197645,93.57522618073591,102.90723561241549,0.591
549,98,-1857.59278714352,-203.5752261807359,-969.1131142834705,669.532942322675,93.57522618073591,105.96256428330067,0.622
550,98,-1746.2063869211934,-203.5752261807359,-912.5650302820311,650.8856043563225,93.57522618073591,102.77217333691728,0.501
551,98,-1743.4232352465026,-203.5752261807359,-960.6577417849201,629.8946361057303,93.57522618073591,103.27964593056042,0.598
552,98,-2106.1449759603765,-203.5752261807359,-1020.7915673010571,649.3394545646437,93.57522618073591,105.19914585136968,0.683
553,98,-1724.4996398257472,-203.5752261807359,-971.8982281417055,633.1729441285772,93.57522618073591,104.76169617363922,0.662
554,98,-1839.8820975472565,-203.5752261807359,-887.0629030791602,665.1141734349366,93.57522618073591,103.66852866620958,0.542
555,98,-1883.7012608482814,-203.5752261807359,-950.9423924349273,656.629710003113,93.57522618073591,104.67867399258776,0.725
556,98,-1883.7012608482814,-203.5752261807359,-981.3199823594847,643.4425614834342,93.57522618073591,104.78668921226175,0.734
557,98,-2106.1449759603765,-203.5752261807359,-954.9279769331305,636.8309036884644,93.57522618073591,103.90928318877688,0.586
558,98,-1857.6259490885727,-203.5752261807359,-945.9141518735934,654.8813248669904,93.57522618073591,102.89566321090241,0.602
559,98,-1802.709855848766,-203.5752261807359,-1055.2353629840331,605.093587096594,93.57522618073591,104.19576699702513,0.755
560,98,-1857.6259490885727,-203.5752261807359,-983.8707684795817,646.8244203622693,93.57522618073591,104.27330276261966,0.702
561,98,-1712.0284889881264,-203.5752261807359,-954.3599698255813,638.8770182960419,93.57522618073591,105.11624668902452,0.639
562,98,-1895.5038775748662,-203.5752261807359,-1114.885938401688,631.6029301044226,93.57522618073591,108.75347504501713,0.727
563,98,-1878.494011188353,-203.5752261807359,-1143.2775608993506,598.2664068297167,93.57522618073591,106.80566979307521,0.752
564,98,-1883.7012608482814,-203.5752261807359,-1040.7587498125968,635.7104315481104,93.57522618073591,104.56983528358899,0.731
565,98,-1925.023407991667,-203.5752261807359,-1095.0488170161166,580.4520843489503,93.57522618073591,104.07360219443733,0.704
566,98,-1883.7012608482814,-203.5752261807359,-993.3167175569572,642.2665655444789,93.57522618073591,104.67772667193287,0.752
567,98,-1987.9796346374521,-203.5752261807359,-971.4325261460751,664.2730124099979,93.57522618073591,104.80653580254251,0.571
568,98,-1829.5545148668252,-203.5752261807359,-998.0444598611264,667.9811910573849,93.57522618073591,105.49106639580464,0.633
569,98,-1819.3938126539815,-203.5752261807359,-936.2790551460522,645.6956822351001,93.57522618073591,103.5007769701614,0.591
570,98,-1954.2975412654973,-203.5752261807359,-1004.4198280014324,648.8712645041109,93.57522618073591,104.40791195994437,0.713
571,98,-1922.7791638516428,-203.5752261807359,-1036.075193440766,659.0428334193525,93.57522618073591,106.65936271107489,0.698
572,98,-1881.7142311544612,-203.5752261807359,-882.7598729717372,686.3214646129197,93.57522618073591,105.00019921624894,0.349
573,98,-1784.0949540994673,-203.5752261807359,-860.5436367579158,650.2726640007631,93.57522618073591,103.26913646579736,0.446
574,98,-2106.1449759603765,-203.5752261807359,-944.082046636635,636.6424994290273,93.57522618073591,103.38686253340715,0.692
575,98,-1784.0949540994673,-203.5752261807359,-978.8250300887642,626.2936016808579,93.57522618073591,103.87146465434003,0.607
576,98,-1793.2063280400896,-203.5752261807359,-1042.0614154159575,633.2610329506203,93.57522618073591,106.16747021424744,0.795
577,98,-1877.3449964642468,-203.5752261807359,-1001.7008687368192,640.8156984381463,93.57522618073591,105.21015986515418,0.629
578,98,-2106.1449759603765,-203.5752261807359,-1042.5210311612957,638.3273089790504,93.57522618073591,105.92702209290368,0.707
579,98,-1964.8673108356134,-203.5752261807359,-1035.0796773461493,646.038344106956,93.57522618073591,105.81411472229145,0.648
580,98,-2106.1449759603765,-203.5752261807359,-1053.3414628383764,628.1454256522129,93.57522618073591,106.61242557155109,0.609
581,98,-1969.5256575333838,-203.5752261807359,-1069.0416976018016,620.4777315839011,93.57522618073591,106.45005048722348,0.73
582,98,-1793.752776167686,-203.5752261807359,-1103.2435156231713,594.7481097692054,93.57522618073591,105.07789011611379,0.775
583,98,-1981.4245453555427,-203.5752261807359,-1157.9341177310855,597.3871504714725,93.57522618073591,106.16649270458004,0.751
584,98,-1877.3449964642468,-203.5752261807359,-1000.0321075611773,623.4047738863158,93.57522618073591,104.76008886338303,0.689
585,98,-1925.367993732983,-203.5752261807359,-990.8426776366775,651.466802954877,93.57522618073591,105.77979430299038,0.603
586,98,-1857.6259490885727,-203.5752261807359,-1030.3400539049178,614.4658289417916,93.57522618073591,104.63876393042042,0.691
587,98,-1867.0342562967041,-203.5752261807359,-1000.7129740302779,639.138356316667,93.57522618073591,106.0871221320585,0.7
588,98,-1839.8820975472565,-203.5752261807359,-882.1810125707361,645.0440887954693,93.57522618073591,102.84573295088387,0.624
589,98,-1794.9986282213415,-203.5752261807359,-1023.2842026631495,634.4895290829468,93.57522618073591,104.64114070332288,0.646
590,98,-1896.2668684475796,-203.5752261807359,-1143.6135696032238,602.2113568756266,93.57522618073591,105.59850941718177,0.808
591,98,-1971.907001616351,-203.5752261807359,-1149.2964909812054,629.3597318484962,93.57522618073591,108.3173779395531,0.751
592,98,-1844.9710468511264,-203.5752261807359,-988.805838365697,636.6355091030684,93.57522618073591,104.55234174634654,0.702
593,98,-1809.7806317149239,-203.5752261807359,-935.023924015396,642.3135496205252,93.57522618073591,103.87995638213262,0.661
594,98,-2020.075885222629,-203.5752261807359,-1021.5887605947601,665.646368744163,93.57522618073591,106.11589352448789,0.632
595,98,-1936.5867053543475,-203.5752261807359,-1112.386709194509,616.842542870552,93.57522618073591,106.93549661900062,0.703
596,98,-2147.232512047708,-203.5752261807359,-1076.0691577018526,642.1314928723139,93.57522618073591,105.15724317409416,0.751
597,98,-1883.7012608482814,-203.5752261807359,-992.6700299241303,656.7616627385644,93.57522618073591,104.19198831137885,0.7
598,98,-2028.139849034662,-203.5752261807359,-1065.9315818391242,643.4724347132291,93.57522618073591,105.25683851733245,0.655
599,98,-1857.6259490885727,-203.5752261807359,-1015.6560272860776,631.344179697674,93.57522618073591,104.22903973850987,0.587
600,98,-1883.7012608482814,-203.5752261807359,-917.5961695183976,668.0471289279856,93.57522618073591,104.60174372055828,0.574
601,98,-1856.8144564542654,-203.5752261807359,-1008.50512243436,650.8838121576412,93.57522618073591,105.64632122596484,0.605
602,98,-2011.8556980128046,-203.5752261807359,-1006.7301280422996,644.4886750721549,93.57522618073591,105.75775459384955,0.661
603,98,-1885.0521064139325,-203.5752261807359,-1032.9075404429427,662.3770809644474,93.57522618073591,106.57278300824629,0.699
604,98,-1894.2032803588731,-203.5752261807359,-1023.7515901887662,648.4499870130431,93.57522618073591,105.55416020313835,0.632
605,98,-2106.1449759603765,-203.5752261807359,-1037.992367884211,659.0799962186761,93.57522618073591,106.10901797902275,0.57
606,98,-1906.7391181367498,-203.5752261807359,-991.294375352605,652.1079996212654,93.57522618073591,104.77197570604223,0.635
607,98,-1839.8820975472565,-203.5752261807359,-963.9950008489827,638.6741178192715,93.57522618073591,103.84327720176672,0.746
608,98,-1909.074389879667,-203.5752261807359,-927.2741402899499,649.9463913558609,93.57522618073591,104.02394829063637,0.596
609,98,-2011.2644089748214,-203.5752261807359,-1157.7222570913873,603.3530384272295,93.57522618073591,107.26456055926673,0.698
610,98,-1949.8055182840753,-203.5752261807359,-1048.931219642462,627.5678565489837,93.57522618073591,104.85581003778256,0.659
611,98,-1926.7757377216446,-203.5752261807359,-1087.291527770385,643.0914026274515,93.57522618073591,106.55241037131307,0.729
612,98,-1807.1257162706804,-203.5752261807359,-986.4934174973105,650.6721393479032,93.57522618073591,104.93212153562082,0.685
613,98,-1761.0143661525537,-203.5752261807359,-911.0073276192461,615.1616607992735,93.57522618073591,102.00431633855312,0.59
614,98,-1831.254448504973,-203.5752261807359,-1003.3766546539588,649.4902145830292,93.57522618073591,105.69801517753451,0.592
615,98,-2106.1449759603765,-203.5752261807359,-998.5874318743445,656.158792830044,93.57522618073591,105.1345570409542,0.652
616,98,-1886.9228550156415,-203.5752261807359,-980.4055290705853,641.8619357182876,93.57522618073591,104.69154589725095,0.59
617,98,-1897.706249856739,-203.5752261807359,-1117.6424819253982,612.181453520538,93.57522618073591,106.00701231054136,0.789
618,98,-1976.5380806058213,-203.5752261807359,-1017.2449265961711,617.9102099683372,93.57522618073591,104.44159158964727,0.665
619,98,-2026.6606193266912,-203.5752261807359,-1103.0566357362654,610.9129727049675,93.57522618073591,106.79656588973046,0.703
620,98,-1784.0949540994673,-203.5752261807359,-989.8053294525873,636.2325656472545,93.57522618073591,104.86515069341677,0.602
621,98,-1640.8007716412328,-203.5752261807359,-957.3022287470636,615.9639838026917,93.57522618073591,103.08919748074338,0.585
622,98,-1857.6259490885727,-203.5752261807359,-1045.4504251951737,638.9486803279038,93.57522618073591,106.13680040109887,0.676
623,98,-1749.9829430912152,-203.5752261807359,-981.7705345522947,626.5229163957226,93.57522618073591,102.90979103514518,0.684
624,98,-2158.8198601927306,-203.5752261807359,-963.129560728619,649.3791676987477,93.57522618073591,103.63520650159185,0.662
625,98,-1734.2099720689746,-203.5752261807359,-1024.7257949199209,619.4234981259126,93.57522618073591,103.66173326617837,0.699
626,98,-1915.8254791706875,-203.5752261807359,-980.545242341539,644.4911781629714,93.57522618073591,104.40424115023914,0.611
627,98,-1883.7012608482814,-203.5752261807359,-1043.7180241755013,651.5563760050512,93.57522618073591,105.15904248076444,0.751
628,98,-1858.8479240723052,-203.5752261807359,-1017.2359126605653,661.2844324620753,93.57522618073591,106.2443397637978,0.645
629,98,-1843.5657786667075,-203.5752261807359,-1041.1691619572036,621.4975859377943,93.57522618073591,102.90004326332033,0.725
630,98,-1754.4650919406295,-203.5752261807359,-921.472735040169,656.2488495767544,93.57522618073591,103.96667045027607,0.665
631,98,-2106.1449759603765,-203.5752261807359,-1004.2026855000358,641.3591905304785,93.57522618073591,104.93870428366037,0.653
632,98,-1766.5740587746996,-203.5752261807359,-1078.6049965985753,606.0742839686793,93.57522618073591,105.94154511719026,0.659
633,98,-1833.8608880736379,-203.5752261807359,-1006.0700555923893,628.27900854884,93.57522618073591,106.00680313674832,0.698
634,98,-1983.0053302046342,-203.5752261807359,-973.2815161600278,664.5021791509383,93.57522618073591,105.12544375154637,0.579
635,98,-1831.254448504973,-203.5752261807359,-856.8328258703061,663.7050793354098,93.57522618073591,102.96545658456132,0.567
636,98,-2106.1449759603765,-203.5752261807359,-1023.9874631347902,626.3983867472706,93.57522618073591,104.79786692993231,0.648
637,98,-1923.7563124881335,-203.5752261807359,-994.2003598291159,654.6815969472561,93.57522618073591,104.56060030841797,0.634
638,98,-1816.1014498775228,-203.5752261807359,-966.0934763195496,640.0924448868197,93.57522618073591,104.1455483002191,0.696
639,98,-1919.1516501168207,-203.5752261807359,-1076.8718611891486,626.5060550510392,93.57522618073591,106.69446294682761,0.719
640,98,-1829.7893272230708,-203.5752261807359,-1123.5793196913532,606.7928477944588,93.57522618073591,106.50919622922962,0.67
641,98,-1857.59278714352,-203.5752261807359,-1059.1984017028924,640.0287492428428,93.57522618073591,105.19236474801363,0.73
642,98,-1966.4534673851917,-203.5752261807359,-1121.7877267743381,606.6136480453299,93.57522618073591,106.9804062652455,0.702
643,98,-1873.434795925345,-203.5752261807359,-1054.3155987769849,606.5901963305624,93.57522618073591,105.56340882812084,0.72
644,98,-1831.4925496305038,-203.5752261807359,-1053.2040453641648,645.222829612216,93.57522618073591,106.8459103687886,0.64
645,98,-1882.6725970634732,-203.5752261807359,-1105.7852526700929,622.3494730995898,93.57522618073591,106.60171226015325,0.633
646,98,-1881.7142311544612,-203.5752261807359,-1103.5823933365193,627.6720366414338,93.57522618073591,106.76113050291458,0.715
647,98,-1830.8115484462087,-203.5752261807359,-1028.8064324251966,639.0429381189819,93.57522618073591,104.60350629803568,0.638
648,98,-1775.7159031428616,-203.5752261807359,-996.6195521283585,640.3006736166111,93.57522618073591,104.43163456146455,0.627
649,98,-1955.2704542489012,-203.5752261807359,-1066.2824366742418,642.5097838664332,93.57522618073591,105.61846371443464,0.748
650,98,-1841.4566206933332,-203.5752261807359,-1158.4305779208662,580.3046530487693,93.57522618073591,105.44589409997789,0.767
651,98,-1857.59278714352,-203.5752261807359,-1097.3024938110302,595.1213919098698,93.57522618073591,104.88168829860328,0.679
652,98,-1883.7012608482814,-203.5752261807359,-908.6804412882392,668.9495379172897,93.57522618073591,104.32390940847799,0.622
653,98,-1766.5740587746996,-203.5752261807359,-1012.1217020291045,623.9538069685464,93.57522618073591,104.14985065534233,0.671
654,98,-1883.7012608482814,-203.5752261807359,-1015.9707347191181,630.9196197510857,93.57522618073591,105.1340365259989,0.599
655,98,-2026.6652803460602,-203.5752261807359,-1020.2944720790118,678.1798846791432,93.57522618073591,105.47281472532802,0.641
656,98,-1995.568795535896,-203.5752261807359,-1167.5876141528352,624.5769805888594,93.57522618073591,108.43530699622619,0.747
657,98,-2058.924156298651,-203.5752261807359,-1120.2555353729224,625.9759100655531,93.57522618073591,107.67473634909597,0.708
658,98,-2048.253336376912,-203.5752261807359,-1023.3460271098883,639.3178577131048,93.57522618073591,104.57824280201132,0.743
659,98,-1740.1076293729886,-203.5752261807359,-985.867030253895,638.9375753551956,93.57522618073591,103.6553992741916,0.699
660,98,-1784.0949540994673,-203.5752261807359,-851.3633837618248,664.5476706808237,93.57522618073591,104.01484992506175,0.5
661,98,-2106.1449759603765,-203.5752261807359,-868.4672287180916,644.5319222578798,93.57522618073591,102.90913493787303,0.625
662,98,-1862.0531652071131,-203.5752261807359,-1006.6641388126711,631.1760140921726,93.57522618073591,105.7979796223208,0.596
663,98,-2008.5081851123466,-203.5752261807359,-1052.0541095667595,626.2753743360612,93.57522618073591,104.97699316523779,0.733
664,98,-1867.4103478314673,-203.5752261807359,-900.9730042426344,652.0220261699277,93.57522618073591,103.97631291700863,0.624
665,98,-1862.6683258529583,-203.5752261807359,-861.8762727946335,661.1248789431004,93.57522618073591,103.59320621971682,0.58
666,98,-1790.4857493261457,-203.5752261807359,-962.5530232620392,644.5891266344515,93.57522618073591,104.96667643547352,0.601
667,98,-1989.3568148392615,-203.5752261807359,-965.8723479053206,668.8322815708275,93.57522618073591,104.7178959583936,0.637
668,98,-1724.4996398257472,-203.5752261807359,-1014.5184510575016,640.1298267778816,93.57522618073591,104.42081808024808,0.765
669,98,-1850.6214001999983,-203.5752261807359,-1003.423865929684,643.6395732408816,93.57522618073591,104.740598856347,0.656
670,98,-1766.5740587746996,-203.5752261807359,-1128.9454635617608,623.4274015295784,93.57522618073591,107.97859212224103,0.654
671,98,-1873.7605846207243,-203.5752261807359,-1061.8353263014014,624.8756408982061,93.57522618073591,104.8436790852656,0.657
672,98,-1812.0008512753627,-203.5752261807359,-1030.5900677927486,638.3703343651139,93.57522618073591,105.40243668224606,0.677
673,98,-1814.164915412733,-203.5752261807359,-1003.9160592024779,631.4785022137914,93.57522618073591,105.13347151394241,0.747
674,98,-1970.6000654734235,-203.5752261807359,-1060.9070126575934,662.6752818379729,93.57522618073591,107.70728410244293,0.674
675,98,-2011.6257186868481,-203.5752261807359,-942.6314192340132,631.7985840325467,93.57522618073591,103.63762603899328,0.576
676,98,-1851.4125631881175,-203.5752261807359,-964.9036494847551,653.6180966312266,93.57522618073591,104.316811811749,0.686
677,98,-1974.5297597674862,-203.5752261807359,-961.577558506783,639.1165929326971,93.57522618073591,103.19581104293684,0.603
678,98,-1877.3449964642468,-203.5752261807359,-926.1680553691787,657.1916469443033,93.57522618073591,104.28809224460596,0.62
679,98,-1857.59278714352,-203.5752261807359,-979.0385852800342,618.6559319848545,93.57522618073591,102.40491906704143,0.606
680,98,-1916.1510209491498,-203.5752261807359,-851.4871018541405,639.410412725735,93.57522618073591,101.26952654962848,0.596
681,98,-1940.6746459506676,-203.5752261807359,-970.3690936778944,622.0101127562161,93.57522618073591,103.21797644177126,0.606
682,98,-1927.4736582583541,-203.5752261807359,-957.6785524759465,665.6030545724875,93.57522618073591,104.49670230252455,0.613
683,98,-1883.7012608482814,-203.5752261807359,-938.9840715738895,681.5692981646279,93.57522618073591,105.87947106082818,0.58
684,98,-1791.6233678730118,-203.5752261807359,-1077.3658564282377,603.0831379041051,93.57522618073591,105.31030393317889,0.688
685,98,-1877.9983559908983,-203.5752261807359,-1003.1060497183837,633.2255357161606,93.57522618073591,104.96939006556093,0.763
686,98,-1650.4815207454658,-203.5752261807359,-919.0362881460463,625.2277509852734,93.57522618073591,102.2405025933561,0.636
687,98,-2002.1609884607574,-203.5752261807359,-976.6781384690903,639.6815812852108,93.57522618073591,103.58886436035056,0.596
688,98,-1924.4518393063065,-203.5752261807359,-1032.0132000246301,626.3567941391125,93.57522618073591,103.9733676584684,0.6
689,98,-1823.1266853291338,-203.5752261807359,-962.3329244026884,652.2300855954043,93.57522618073591,103.76492615950663,0.639
690,98,-1877.3449964642468,-203.5752261807359,-987.4528257329791,663.0039231482234,93.57522618073591,104.48096675541576,0.601
691,98,-1964.3063686239054,-203.5752261807359,-1061.2260280720946,653.4023952388841,93.57522618073591,106.25601205115144,0.7
